Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,Density,dHmix,dSmix,Tm,ASD,END,VEC,Phase,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.0258,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.0258,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0.1111,0.2222,0.2222,0.2222,0.2222,0,0,0,0,0,0,0,0,0,7.33,-9.09,13.15,1767.295,4.602555539,0.11,7.9992,FCC,0.046025555,4.602555539,1.2672066
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.0258,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.0258,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.0258,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.0258,-4.16,13.3816,1801.2,3.269463577,0.1384,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.0258,-4.16,13.3816,1801.2,3.269463577,0.1384,8,FCC,0.032694636,3.269463577,1.2674
0.098,0,0.1765,0.1961,0.4902,0,0,0,0.0392,0,0,0,0,0,7.4289,-10.9973,11.0561,1763.9803,4.443969945,0.1189,8.3138,FCC,0.044439699,4.443969945,1.266521
0,0.1,0.1,0.4,0,0,0.4,0,0,0,0,0,0,0,7.7153,-0.96,9.9237,1726.8,4.045008413,0.1383,7.5,FCC,0.040450084,4.045008413,1.2864
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.0258,-4.16,13.3816,1801.2,3.269463577,0.1384,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.0258,-4.16,13.3816,1801.2,3.269463577,0.1384,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.0258,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.09,0.09,0.37,0,0,0.45,0,0,0,0,0,0,0,7.6904,-0.882,9.65,1708.94,4.092070055,0.1393,7.46,FCC,0.040920701,4.092070055,1.29167
0,0.2128,0,0.2128,0.4255,0,0,0,0.1064,0,0.0426,0,0,0,8.4005,-6.8266,11.5973,1852.4887,2.462655663,0.1036,8.6602,FCC,0.024626557,2.462655663,1.2585568
0,0.2381,0.2381,0.2381,0.2381,0,0,0.0476,0,0,0,0,0,0,7.9264,-7.3469,12.5692,1875.0463,3.657757419,0.1116,8.0477,FCC,0.036577574,3.657757419,1.2569959
0.0652,0.2174,0.2174,0.2174,0.2174,0.0652,0,0,0,0,0,0,0,0,7.7327,-4.3837,13.994,1777.047,3.646785228,0.1065,8.2826,FCC,0.036467852,3.646785228,1.2608658
0.0652,0.2174,0.2174,0.2174,0.2174,0.0652,0,0,0,0,0,0,0,0,7.7327,-4.3837,13.994,1777.047,3.646785228,0.1065,8.2826,FCC,0.036467852,3.646785228,1.2608658
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.26,0.2,0.14,0,0.2,0,0,0,0,0,0,0,7.9249,-3.7232,13.2296,1828.32,3.262141651,0.1355,7.76,FCC,0.032621417,3.262141651,1.26758
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.0258,-4.16,13.3816,1801.2,3.269463577,0.1384,8,FCC,0.032694636,3.269463577,1.2674
0,0.2381,0.2381,0.2381,0.2381,0,0,0,0,0,0.0476,0,0,0,8.31,-4.04,12.57,1920.5043,1.998207895,0.12,8.1429,FCC,0.019982079,1.998207895,1.2522835
0,0.2381,0.2381,0.2381,0.2381,0,0,0,0,0,0.0476,0,0,0,8.31,-4.04,12.57,1920.5043,1.998207895,0.12,8.1429,FCC,0.019982079,1.998207895,1.2522835
0,0.2381,0.2381,0.2381,0.2381,0,0,0,0,0,0.0476,0,0,0,8.31,-4.04,12.57,1920.5043,1.998207895,0.12,8.1429,FCC,0.019982079,1.998207895,1.2522835
0,0.2381,0.2381,0.2381,0.2381,0,0,0,0,0,0.0476,0,0,0,8.31,-4.04,12.57,1920.5043,1.998207895,0.12,8.1429,FCC,0.019982079,1.998207895,1.2522835
0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,8.33,3.2,13.38,1769,1.033203661,0.09,8.8,FCC,0.010332037,1.033203661,1.253
0,0.1935,0.1935,0.1935,0.1935,0.1935,0,0,0,0.0323,0,0,0,0,8.3581,-14.2479,14.2427,1800.1287,2.671707874,0.1015,8.6755,FCC,0.026717079,2.671707874,1.2584342
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0.08,0.17,0.17,0.17,0.33,0.08,0,0,0,0,0,0,0,0,7.7363,-5.1292,13.9157,1732.55,3.985354213,0.1081,8.57,FCC,0.039853542,3.985354213,1.26395
0.08,0.17,0.17,0.17,0.33,0.08,0,0,0,0,0,0,0,0,7.7363,-5.1292,13.9157,1732.55,3.985354213,0.1081,8.57,FCC,0.039853542,3.985354213,1.26395
0.0909,0.1818,0.1818,0.1818,0.1818,0,0.1818,0,0,0,0,0,0,0,7.6008,-2.6509,16.0063,1722.1278,4.807353884,0.1389,7.8174,FCC,0.048073539,4.807353884,1.2822354
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.2353,0.2353,0.2353,0.2353,0,0,0,0.0588,0,0,0,0,0,8.0397,-5.5917,12.7084,1890.0515,1.334791721,0.1039,8.0589,FCC,0.013347917,1.334791721,1.2508219
0.0244,0.2439,0.2439,0.2439,0.2439,0,0,0,0,0,0,0,0,0,7.99,-5.04,12.2,1848.8445,2.303490056,0.1,8.1951,FCC,0.023034901,2.303490056,1.2512701
0.0244,0.2439,0.2439,0.2439,0.2439,0,0,0,0,0,0,0,0,0,7.99,-5.04,12.2,1848.8445,2.303490056,0.1,8.1951,FCC,0.023034901,2.303490056,1.2512701
0.0244,0.2439,0.2439,0.2439,0.2439,0,0,0,0,0,0,0,0,0,7.99,-5.04,12.2,1848.8445,2.303490056,0.1,8.1951,FCC,0.023034901,2.303490056,1.2512701
0.0244,0.2439,0.2439,0.2439,0.2439,0,0,0,0,0,0,0,0,0,7.99,-5.04,12.2,1848.8445,2.303490056,0.1,8.1951,FCC,0.023034901,2.303490056,1.2512701
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.1,0.1,0.45,0.25,0,0,0,0.1,0,0,0,0,0,7.9296,-5.82,11.6126,1860.05,1.739286365,0.0927,8.1,FCC,0.017392864,1.739286365,1.25155
0,0.2,0.1,0.45,0.15,0,0,0,0.1,0,0,0,0,0,7.93,-5.36,11.8589,1864.05,1.732527204,0.0901,8,FCC,0.017325272,1.732527204,1.25205
0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,8.5871,-4.2928,11.5828,1907.06,2.18471415,0.1202,8.5,FCC,0.021847142,2.18471415,1.25502
0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,8.5871,-4.2928,11.5828,1907.06,2.18471415,0.1202,8.5,FCC,0.021847142,2.18471415,1.25502
0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,8.5871,-4.2928,11.5828,1907.06,2.18471415,0.1202,8.5,FCC,0.021847142,2.18471415,1.25502
0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,8.5871,-4.2928,11.5828,1907.06,2.18471415,0.1202,8.5,FCC,0.021847142,2.18471415,1.25502
0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,8.5871,-4.2928,11.5828,1907.06,2.18471415,0.1202,8.5,FCC,0.021847142,2.18471415,1.25502
0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,8.5871,-4.2928,11.5828,1907.06,2.18471415,0.1202,8.5,FCC,0.021847142,2.18471415,1.25502
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.1,0.15,0.35,0.25,0,0.05,0,0.1,0,0,0,0,0,7.8718,-6.26,13.377,1863.9,2.403624139,0.1136,7.95,FCC,0.024036241,2.403624139,1.2574
0,0.175,0.125,0.55,0.1,0,0,0,0,0,0.05,0,0,0,8.2028,-2.335,10.591,1895.55,2.092874289,0.1,8.025,FCC,0.020928743,2.092874289,1.25035
0,0.175,0.125,0.55,0.1,0,0,0,0,0,0.05,0,0,0,8.2028,-2.335,10.591,1895.55,2.092874289,0.1,8.025,FCC,0.020928743,2.092874289,1.25035
0,0.175,0.125,0.55,0.1,0,0,0,0,0,0.05,0,0,0,8.2028,-2.335,10.591,1895.55,2.092874289,0.1,8.025,FCC,0.020928743,2.092874289,1.25035
0,0.1809,0.1206,0.5528,0.0704,0,0,0,0,0,0.0754,0,0,0,8.2529,-2.331,10.6244,1923.8423,2.5202834,0.1111,7.9305,FCC,0.025202834,2.5202834,1.2534487
0,0.1809,0.1206,0.5528,0.0704,0,0,0,0,0,0.0754,0,0,0,8.2529,-2.331,10.6244,1923.8423,2.5202834,0.1111,7.9305,FCC,0.025202834,2.5202834,1.2534487
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.3333,0,0,0.3333,0,0.3333,0,0,0,0,0,0,0,8.3726,-5.7778,9.1344,1671.5268,3.734882756,0.1631,8.6658,FCC,0.037348828,3.734882756,1.2822051
0,0.3333,0,0,0.3333,0,0.3333,0,0,0,0,0,0,0,8.3726,-5.7778,9.1344,1671.5268,3.734882756,0.1631,8.6658,FCC,0.037348828,3.734882756,1.2822051
0,0.3333,0,0,0.3333,0,0.3333,0,0,0,0,0,0,0,8.3726,-5.7778,9.1344,1671.5268,3.734882756,0.1631,8.6658,FCC,0.037348828,3.734882756,1.2822051
0,0.3333,0,0,0.3333,0,0.3333,0,0,0,0,0,0,0,8.3726,-5.7778,9.1344,1671.5268,3.734882756,0.1631,8.6658,FCC,0.037348828,3.734882756,1.2822051
0,0.3333,0,0,0.3333,0,0.3333,0,0,0,0,0,0,0,8.3726,-5.7778,9.1344,1671.5268,3.734882756,0.1631,8.6658,FCC,0.037348828,3.734882756,1.2822051
0,0.3333,0,0.3333,0.3333,0,0,0,0,0,0,0,0,0,8.54,-1.33,9.13,1768.8504,0.327816062,0.03,8.9991,FCC,0.003278161,0.327816062,1.2458754
0,0.3333,0,0.3333,0.3333,0,0,0,0,0,0,0,0,0,8.54,-1.33,9.13,1768.8504,0.327816062,0.03,8.9991,FCC,0.003278161,0.327816062,1.2458754
0,0.3333,0,0.3333,0.3333,0,0,0,0,0,0,0,0,0,8.54,-1.33,9.13,1768.8504,0.327816062,0.03,8.9991,FCC,0.003278161,0.327816062,1.2458754
0,0.3333,0,0.3333,0.3333,0,0,0,0,0,0,0,0,0,8.54,-1.33,9.13,1768.8504,0.327816062,0.03,8.9991,FCC,0.003278161,0.327816062,1.2458754
0,0.3333,0,0.3333,0.3333,0,0,0,0,0,0,0,0,0,8.54,-1.33,9.13,1768.8504,0.327816062,0.03,8.9991,FCC,0.003278161,0.327816062,1.2458754
0,0,0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,8.0379,-4.4444,9.1344,1685.8587,3.928751876,0.1543,8.3325,FCC,0.039287519,3.928751876,1.2788721
0,0,0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,8.0379,-4.4444,9.1344,1685.8587,3.928751876,0.1543,8.3325,FCC,0.039287519,3.928751876,1.2788721
0,0,0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,8.0379,-4.4444,9.1344,1685.8587,3.928751876,0.1543,8.3325,FCC,0.039287519,3.928751876,1.2788721
0,0,0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,8.0379,-4.4444,9.1344,1685.8587,3.928751876,0.1543,8.3325,FCC,0.039287519,3.928751876,1.2788721
0,0,0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,8.0379,-4.4444,9.1344,1685.8587,3.928751876,0.1543,8.3325,FCC,0.039287519,3.928751876,1.2788721
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,8.26,-4,11.53,1706.5,3.551249522,0.14,8.5,FCC,0.035512495,3.551249522,1.272
0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,8.26,-4,11.53,1706.5,3.551249522,0.14,8.5,FCC,0.035512495,3.551249522,1.272
0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,8.26,-4,11.53,1706.5,3.551249522,0.14,8.5,FCC,0.035512495,3.551249522,1.272
0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,8.26,-4,11.53,1706.5,3.551249522,0.14,8.5,FCC,0.035512495,3.551249522,1.272
0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,8.26,-4,11.53,1706.5,3.551249522,0.14,8.5,FCC,0.035512495,3.551249522,1.272
0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,8.0655,-5.5,11.5263,1798.75,3.446992938,0.1505,8,FCC,0.034469929,3.446992938,1.274
0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,8.0655,-5.5,11.5263,1798.75,3.446992938,0.1505,8,FCC,0.034469929,3.446992938,1.274
0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,8.0655,-5.5,11.5263,1798.75,3.446992938,0.1505,8,FCC,0.034469929,3.446992938,1.274
0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,8.0655,-5.5,11.5263,1798.75,3.446992938,0.1505,8,FCC,0.034469929,3.446992938,1.274
0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,8.0655,-5.5,11.5263,1798.75,3.446992938,0.1505,8,FCC,0.034469929,3.446992938,1.274
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,8.33,3.2,13.38,1769,1.033203661,0.09,8.8,FCC,0.010332037,1.033203661,1.253
0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,5.7588,-23.25,11.5263,1490,6.924399486,0.1669,7.75,FCC,0.069243995,6.924399486,1.3545
0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,5.7588,-23.25,11.5263,1490,6.924399486,0.1669,7.75,FCC,0.069243995,6.924399486,1.3545
0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,5.7588,-23.25,11.5263,1490,6.924399486,0.1669,7.75,FCC,0.069243995,6.924399486,1.3545
0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,5.7588,-23.25,11.5263,1490,6.924399486,0.1669,7.75,FCC,0.069243995,6.924399486,1.3545
0.225,0,0,0.15,0.2,0.2,0,0.225,0,0,0,0,0,0,5.8968,-19.955,13.2997,1535.5,7.168103603,0.1578,7.65,FCC,0.071681036,7.168103603,1.3421
0.225,0,0,0.15,0.2,0.2,0,0.225,0,0,0,0,0,0,5.8968,-19.955,13.2997,1535.5,7.168103603,0.1578,7.65,FCC,0.071681036,7.168103603,1.3421
0.225,0,0,0.15,0.2,0.2,0,0.225,0,0,0,0,0,0,5.8968,-19.955,13.2997,1535.5,7.168103603,0.1578,7.65,FCC,0.071681036,7.168103603,1.3421
0.225,0,0,0.15,0.2,0.2,0,0.225,0,0,0,0,0,0,5.8968,-19.955,13.2997,1535.5,7.168103603,0.1578,7.65,FCC,0.071681036,7.168103603,1.3421
0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,6.1214,-17.6,13.3816,1554.2,7.162214461,0.1535,7.8,FCC,0.071622145,7.162214461,1.3318
0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,6.1214,-17.6,13.3816,1554.2,7.162214461,0.1535,7.8,FCC,0.071622145,7.162214461,1.3318
0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,6.1214,-17.6,13.3816,1554.2,7.162214461,0.1535,7.8,FCC,0.071622145,7.162214461,1.3318
0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,6.1214,-17.6,13.3816,1554.2,7.162214461,0.1535,7.8,FCC,0.071622145,7.162214461,1.3318
0.0698,0.2326,0.2326,0.2326,0.2326,0,0,0,0,0,0,0,0,0,7.64,-7.27,12.83,1806.545,3.757679695,0.11,8.0946,FCC,0.037576797,3.757679695,1.2599298
0.0698,0.2326,0.2326,0.2326,0.2326,0,0,0,0,0,0,0,0,0,7.64,-7.27,12.83,1806.545,3.757679695,0.11,8.0946,FCC,0.037576797,3.757679695,1.2599298
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,0.001648717,0.164871709,1.2485418
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,0.032694636,3.269463577,1.2674
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,0.003021159,0.302115885,1.24675
0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,8.0309,-3.4172,10.7947,1715.81,3.715774934,0.1429,8.26,FCC,0.037157749,3.715774934,1.27239
0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,8.0309,-3.4172,10.7947,1715.81,3.715774934,0.1429,8.26,FCC,0.037157749,3.715774934,1.27239
